,year,month,day,daily_rainfall_total,highest_30_min_rainfall,highest_60_min_rainfall,highest_120_min_rainfall,mean_temperature,maximum_temperature,minimum_temperature,mean_wind_speed,max_wind_speed
5409,1994,10,23,7.2,—,—,—,25.9,28.1,24.0,4.0,36.4
5410,1994,10,24,0.0,—,—,—,27.6,31.7,24.3,3.0,23.4
5411,1994,10,25,1.0,—,—,—,28.4,32.1,25.1,3.6,20.2
5412,1994,10,26,1.8,—,—,—,26.9,30.2,23.5,3.9,34.6
5413,1994,10,27,7.9,—,—,—,27.0,31.4,23.9,3.7,48.6
5414,1994,10,28,0.0,—,—,—,27.9,31.9,24.7,4.8,32.8
5415,1994,10,29,0.0,—,—,—,28.0,32.3,24.6,4.9,25.9
5416,1994,10,30,0.0,—,—,—,26.6,32.3,24.1,5.1,45.7
5417,1994,10,31,0.4,—,—,—,27.6,33.1,23.9,5.3,44.3
5418,1994,11,1,30.1,—,—,—,25.6,30.8,23.3,2.4,46.4
5419,1994,11,2,3.9,—,—,—,26.1,30.5,23.6,2.9,38.9
5420,1994,11,3,11.1,—,—,—,26.2,32.3,23.5,3.6,27.4
5421,1994,11,4,0.0,—,—,—,26.9,30.7,24.0,6.8,30.2
5422,1994,11,5,4.6,—,—,—,25.6,27.6,23.9,4.2,27.7
5423,1994,11,6,0.5,—,—,—,26.7,32.2,24.4,2.9,33.8
5424,1994,11,7,10.7,—,—,—,25.7,29.5,23.8,3.9,37.8
5425,1994,11,8,18.2,—,—,—,26.2,30.4,23.8,4.6,38.5
5426,1994,11,9,12.9,—,—,—,25.6,27.7,23.6,4.3,29.5
5427,1994,11,10,17.8,—,—,—,25.4,29.2,23.9,3.8,31.0
5428,1994,11,11,178.3,—,—,—,27.1,31.4,23.5,7.1,32.0
5429,1994,11,12,0.8,—,—,—,25.4,29.3,22.4,4.9,26.3
5430,1994,11,13,0.0,—,—,—,27.4,32.1,23.5,6.3,30.2
5431,1994,11,14,0.0,—,—,—,28.2,32.4,25.0,7.4,31.3
5432,1994,11,15,3.4,—,—,—,27.6,30.8,24.7,6.3,37.1
5433,1994,11,16,1.2,—,—,—,25.9,28.8,23.9,5.7,33.1
5434,1994,11,17,1.3,—,—,—,25.8,28.2,24.4,5.1,24.1
5435,1994,11,18,4.1,—,—,—,26.2,29.4,24.1,4.0,23.8
5436,1994,11,19,0.0,—,—,—,26.9,30.3,24.2,3.4,23.0
5437,1994,11,20,0.0,—,—,—,28.0,32.1,24.4,5.2,45.4
5438,1994,11,21,0.0,—,—,—,28.2,32.5,24.5,4.7,32.4
5439,1994,11,22,16.9,—,—,—,25.8,29.6,23.0,4.2,37.1
5440,1994,11,23,1.3,—,—,—,26.3,30.4,24.1,2.9,29.2
5441,1994,11,24,0.2,—,—,—,27.1,31.4,24.0,2.5,30.6
5442,1994,11,25,3.0,—,—,—,27.5,30.9,24.3,5.0,29.2
5443,1994,11,26,0.0,—,—,—,28.0,31.7,24.9,5.5,28.1
5444,1994,11,27,0.9,—,—,—,27.3,30.8,24.8,3.1,22.3
5445,1994,11,28,0.0,—,—,—,27.0,31.1,24.5,4.1,34.9
5446,1994,11,29,0.0,—,—,—,27.6,30.8,24.6,6.0,30.2
5447,1994,11,30,1.0,—,—,—,27.2,31.7,24.3,3.2,31.7
5448,1994,12,1,99.2,—,—,—,25.4,30.5,22.9,2.8,27.4
5449,1994,12,2,29.0,—,—,—,26.6,31.6,24.0,4.1,32.8
5450,1994,12,3,3.7,—,—,—,26.3,30.2,22.0,4.0,43.6
5451,1994,12,4,36.2,—,—,—,26.4,30.9,23.7,4.3,28.4
5452,1994,12,5,11.2,—,—,—,26.4,31.0,23.7,3.8,38.2
5453,1994,12,6,2.0,—,—,—,27.1,31.0,23.5,6.4,32.8
5454,1994,12,7,0.0,—,—,—,27.8,32.6,24.0,7.9,35.3
5455,1994,12,8,33.0,—,—,—,27.3,31.8,24.5,3.8,23.4
5456,1994,12,9,0.0,—,—,—,27.1,31.2,24.5,3.0,27.4
5457,1994,12,10,0.0,—,—,—,27.6,30.8,25.0,6.1,23.4
5458,1994,12,11,0.5,—,—,—,27.1,30.7,24.9,4.7,34.2
5459,1994,12,12,6.0,—,—,—,26.6,30.5,25.0,2.8,25.6
5460,1994,12,13,0.0,—,—,—,27.7,31.8,24.9,10.5,34.6
5461,1994,12,14,0.0,—,—,—,27.4,31.4,24.3,8.2,32.4
5462,1994,12,15,0.0,—,—,—,27.4,31.3,24.0,8.6,28.8
5463,1994,12,16,15.0,—,—,—,27.1,31.1,24.8,7.2,31.7
5464,1994,12,17,20.9,—,—,—,24.7,25.8,23.8,5.1,22.0
5465,1994,12,18,26.0,—,—,—,25.7,29.4,23.7,5.0,37.1
5466,1994,12,19,133.8,—,—,—,24.3,25.3,23.1,5.0,36.7
5467,1994,12,20,6.0,—,—,—,26.0,29.5,23.0,7.3,37.8
5468,1994,12,21,0.0,—,—,—,27.0,30.8,23.8,7.9,37.4
5469,1994,12,22,0.8,—,—,—,26.7,30.3,24.4,8.7,44.3
5470,1994,12,23,0.4,—,—,—,26.9,31.0,24.2,7.0,35.3
5471,1994,12,24,0.0,—,—,—,27.2,31.4,23.4,6.8,34.2
5472,1994,12,25,0.0,—,—,—,27.3,31.9,24.0,8.5,36.0
5473,1994,12,26,0.0,—,—,—,27.5,31.8,25.1,7.4,30.6
5474,1994,12,27,0.0,—,—,—,28.0,32.0,24.7,8.9,28.8
5475,1994,12,28,1.2,—,—,—,28.2,31.8,25.7,11.6,36.0
5476,1994,12,29,0.0,—,—,—,27.7,31.1,24.9,10.0,37.4
5477,1994,12,30,0.5,—,—,—,27.2,31.5,24.6,9.6,46.1
5478,1994,12,31,0.0,—,—,—,27.5,31.3,24.4,10.6,38.9
5479,1995,1,1,0.4,—,—,—,27.4,31.5,25.0,11.6,41.0
5480,1995,1,2,0.0,—,—,—,27.5,31.6,24.7,9.0,40.7
5481,1995,1,3,0.0,—,—,—,27.9,32.2,24.8,6.8,33.1
5482,1995,1,4,0.0,—,—,—,27.8,32.8,25.2,5.9,33.8
5483,1995,1,5,5.5,—,—,—,28.0,32.5,24.6,10.4,47.9
5484,1995,1,6,12.5,—,—,—,26.6,29.3,24.2,15.3,55.1
5485,1995,1,7,7.4,—,—,—,25.5,27.1,24.0,6.0,50.8
5486,1995,1,8,2.2,—,—,—,26.0,29.1,24.0,9.2,43.9
5487,1995,1,9,0.0,—,—,—,27.5,31.6,25.0,7.7,38.9
5488,1995,1,10,12.5,—,—,—,27.0,31.0,24.6,2.0,26.3
5489,1995,1,11,21.3,—,—,—,25.9,29.4,23.8,2.1,29.5
5490,1995,1,12,0.0,—,—,—,27.4,31.5,24.5,7.6,35.3
5491,1995,1,13,0.0,—,—,—,27.5,31.3,24.3,6.3,36.4
5492,1995,1,14,0.0,—,—,—,27.1,30.5,24.9,8.1,37.8
5493,1995,1,15,0.0,—,—,—,27.2,30.7,24.5,10.0,43.2
5494,1995,1,16,1.7,—,—,—,27.6,31.3,24.7,6.4,33.8
5495,1995,1,17,0.7,—,—,—,27.5,31.8,24.5,8.7,36.7
5496,1995,1,18,49.3,—,—,—,27.1,31.0,24.9,8.5,36.7
5497,1995,1,19,108.3,—,—,—,23.7,25.6,21.9,6.3,27.4
5498,1995,1,20,0.9,—,—,—,25.4,28.0,22.7,7.0,29.2
5499,1995,1,21,16.7,—,—,—,26.3,29.1,24.1,7.2,32.8
5500,1995,1,22,44.3,—,—,—,26.4,31.5,23.3,4.7,28.1
5501,1995,1,23,18.8,—,—,—,25.7,30.8,21.8,3.8,38.5
5502,1995,1,24,0.0,—,—,—,26.7,31.3,22.9,5.1,25.9
5503,1995,1,25,21.5,—,—,—,26.5,31.6,23.6,2.4,23.0
5504,1995,1,26,0.0,—,—,—,26.9,30.2,24.6,7.0,31.7
5505,1995,1,27,1.8,—,—,—,26.9,30.9,23.8,9.2,38.9
5506,1995,1,28,9.8,—,—,—,27.0,31.0,24.0,9.2,46.4
5507,1995,1,29,0.3,—,—,—,26.9,30.8,23.1,9.6,46.1
5508,1995,1,30,5.4,—,—,—,27.3,31.4,24.2,8.2,43.9
5509,1995,1,31,8.1,—,—,—,26.3,29.2,24.1,14.2,50.4
5510,1995,2,1,1.1,—,—,—,26.9,29.2,24.9,16.0,55.8
5511,1995,2,2,4.2,—,—,—,26.9,29.8,24.2,11.8,45.4
5512,1995,2,3,25.6,—,—,—,24.8,27.0,23.5,6.3,40.3
5513,1995,2,4,159.3,—,—,—,24.5,25.6,22.8,8.6,43.2
5514,1995,2,5,43.2,—,—,—,23.9,25.0,22.6,4.4,41.4
5515,1995,2,6,34.4,—,—,—,24.4,25.3,23.3,4.7,30.6
5516,1995,2,7,0.0,—,—,—,26.2,29.3,23.5,7.1,38.5
5517,1995,2,8,0.0,—,—,—,26.9,31.3,23.5,8.5,35.3
5518,1995,2,9,0.0,—,—,—,26.9,31.7,23.5,9.9,36.4
5519,1995,2,10,0.0,—,—,—,27.0,31.4,23.4,9.7,40.0
5520,1995,2,11,0.0,—,—,—,27.5,31.5,24.1,11.3,38.9
5521,1995,2,12,7.1,—,—,—,27.0,31.3,23.6,8.9,41.4
5522,1995,2,13,3.4,—,—,—,24.6,26.6,22.6,5.9,29.2
5523,1995,2,14,0.0,—,—,—,27.1,31.7,23.0,5.6,28.1
5524,1995,2,15,0.0,—,—,—,27.5,31.7,24.4,6.1,35.3
5525,1995,2,16,0.0,—,—,—,27.7,31.7,24.6,8.3,38.5
5526,1995,2,17,0.0,—,—,—,26.9,29.2,24.9,6.4,33.5
5527,1995,2,18,0.0,—,—,—,27.5,31.6,24.7,7.6,30.2
5528,1995,2,19,0.3,—,—,—,27.4,31.3,24.7,7.1,32.4
5529,1995,2,20,7.6,—,—,—,25.6,27.6,23.9,3.6,31.7
5530,1995,2,21,4.1,—,—,—,26.1,31.2,24.0,3.5,32.8
5531,1995,2,22,10.6,—,—,—,26.9,31.1,24.0,6.3,41.0
5532,1995,2,23,0.0,—,—,—,27.3,31.3,23.9,7.6,37.8
5533,1995,2,24,2.1,—,—,—,27.6,32.4,24.8,10.0,37.4
5534,1995,2,25,28.5,—,—,—,24.6,26.2,22.7,4.5,35.3
5535,1995,2,26,0.0,—,—,—,26.7,31.4,23.6,5.5,32.8
5536,1995,2,27,0.6,—,—,—,27.4,31.4,24.7,4.6,37.1
5537,1995,2,28,1.9,—,—,—,27.2,31.0,24.4,6.5,27.7
5538,1995,3,1,0.4,—,—,—,26.6,29.8,24.6,5.0,30.2
5539,1995,3,2,10.1,—,—,—,25.5,27.0,23.8,0.2,7.6
5540,1995,3,3,0.0,—,—,—,26.8,30.0,23.9,5.3,27.7
5541,1995,3,4,0.0,—,—,—,27.4,31.5,24.1,6.4,29.5
5542,1995,3,5,0.0,—,—,—,27.3,31.3,24.4,7.7,37.8
5543,1995,3,6,0.0,—,—,—,27.4,31.0,24.6,7.5,31.0
5544,1995,3,7,0.0,—,—,—,27.9,31.8,25.1,9.4,32.8
5545,1995,3,8,0.0,—,—,—,27.5,31.6,24.4,10.3,33.5
5546,1995,3,9,0.0,—,—,—,27.6,31.8,24.0,8.1,31.0
5547,1995,3,10,0.0,—,—,—,27.5,31.8,23.5,7.4,34.9
5548,1995,3,11,0.0,—,—,—,28.1,32.2,25.0,9.8,32.8
5549,1995,3,12,3.6,—,—,—,27.1,31.5,24.6,3.8,29.2
5550,1995,3,13,0.0,—,—,—,27.8,32.4,24.2,7.6,30.2
5551,1995,3,14,0.0,—,—,—,27.8,32.0,24.5,9.2,30.6
5552,1995,3,15,0.0,—,—,—,28.3,32.7,25.0,9.3,31.3
5553,1995,3,16,0.0,—,—,—,28.5,32.5,25.5,7.6,28.8
5554,1995,3,17,0.0,—,—,—,28.4,33.0,26.0,4.4,29.2
5555,1995,3,18,31.1,—,—,—,28.0,33.0,25.5,4.2,32.8
5556,1995,3,19,0.0,—,—,—,27.8,32.4,23.1,9.4,32.8
5557,1995,3,20,0.0,—,—,—,28.5,32.7,25.1,7.2,27.4
5558,1995,3,21,0.0,—,—,—,28.0,32.6,24.9,3.6,36.0
5559,1995,3,22,2.6,—,—,—,27.3,33.1,23.6,6.0,49.0
5560,1995,3,23,0.0,—,—,—,27.5,31.8,24.8,3.7,26.3
5561,1995,3,24,0.0,—,—,—,28.9,33.2,25.4,8.4,33.8
5562,1995,3,25,0.0,—,—,—,27.7,32.7,25.6,2.5,28.8
5563,1995,3,26,0.5,—,—,—,27.6,32.0,24.5,4.9,32.8
5564,1995,3,27,0.9,—,—,—,26.7,28.7,25.3,1.5,16.9
5565,1995,3,28,0.0,—,—,—,28.2,32.5,24.6,5.1,32.4
5566,1995,3,29,2.1,—,—,—,27.4,32.1,24.6,3.2,37.8
5567,1995,3,30,6.9,—,—,—,26.9,32.9,24.4,3.5,31.3
5568,1995,3,31,9.5,—,—,—,27.1,32.7,24.2,3.2,27.4
5569,1995,4,1,36.1,—,—,—,27.5,32.7,24.2,3.5,38.2
5570,1995,4,2,0.0,—,—,—,28.6,33.5,25.0,6.6,32.4
5571,1995,4,3,8.5,—,—,—,29.1,33.1,25.6,7.2,41.8
5572,1995,4,4,2.7,—,—,—,27.4,31.3,25.0,3.2,44.3
5573,1995,4,5,0.0,—,—,—,28.5,32.7,25.8,6.1,32.4
5574,1995,4,6,0.0,—,—,—,27.8,30.8,25.5,4.5,29.9
5575,1995,4,7,0.0,—,—,—,27.6,30.8,25.2,4.2,22.0
5576,1995,4,8,0.0,—,—,—,28.3,32.5,24.4,6.1,31.0
5577,1995,4,9,0.0,—,—,—,28.8,33.3,24.9,7.3,27.0
5578,1995,4,10,0.0,—,—,—,28.0,32.0,25.5,4.2,32.8
5579,1995,4,11,47.6,—,—,—,27.4,32.6,24.4,4.8,27.4
5580,1995,4,12,0.1,—,—,—,27.6,31.7,25.4,2.0,27.4
5581,1995,4,13,0.0,—,—,—,28.5,32.7,25.0,6.3,37.8
5582,1995,4,14,0.0,—,—,—,28.2,31.5,26.4,4.0,30.6
5583,1995,4,15,0.0,—,—,—,28.5,32.9,25.8,3.5,25.2
5584,1995,4,16,14.4,—,—,—,28.5,32.5,25.7,2.1,28.4
5585,1995,4,17,2.5,—,—,—,27.7,30.5,23.6,3.0,28.8
5586,1995,4,18,0.0,—,—,—,28.8,32.5,25.3,5.1,28.4
5587,1995,4,19,8.8,—,—,—,27.8,32.2,26.2,3.3,36.4
5588,1995,4,20,1.9,—,—,—,27.7,31.9,24.6,3.9,31.0
5589,1995,4,21,11.7,—,—,—,26.5,30.9,24.1,3.4,32.8
5590,1995,4,22,0.0,—,—,—,27.9,31.6,23.9,3.8,18.4
5591,1995,4,23,0.9,—,—,—,28.7,32.7,26.1,5.5,25.6
5592,1995,4,24,0.0,—,—,—,28.4,31.3,24.8,4.4,35.6
5593,1995,4,25,73.6,—,—,—,27.8,32.9,23.5,5.5,38.2
5594,1995,4,26,24.1,—,—,—,26.7,31.8,23.9,5.6,36.0
5595,1995,4,27,2.2,—,—,—,27.9,32.2,24.7,2.5,41.4
5596,1995,4,28,1.1,—,—,—,26.6,28.6,24.9,4.2,29.2
5597,1995,4,29,0.3,—,—,—,28.0,32.5,24.5,4.1,22.0
5598,1995,4,30,5.8,—,—,—,27.8,32.4,25.9,4.1,27.4
5599,1995,5,1,6.2,—,—,—,26.9,29.4,25.4,1.8,14.8
5600,1995,5,2,1.2,—,—,—,27.8,31.9,25.3,3.1,40.0
5601,1995,5,3,2.8,—,—,—,27.0,32.0,24.8,2.9,32.4
5602,1995,5,4,0.0,—,—,—,27.1,29.1,24.4,2.8,25.9
5603,1995,5,5,18.0,—,—,—,27.6,31.7,25.0,3.9,35.3
5604,1995,5,6,0.0,—,—,—,28.2,31.5,25.1,5.4,25.6
5605,1995,5,7,3.4,—,—,—,28.3,31.7,26.0,4.2,26.6
5606,1995,5,8,0.0,—,—,—,28.2,33.3,25.8,2.6,30.6
5607,1995,5,9,0.0,—,—,—,27.8,33.0,25.5,3.1,30.2
5608,1995,5,10,32.8,—,—,—,27.8,32.3,25.3,7.2,32.4
5609,1995,5,11,0.1,—,—,—,26.7,29.2,23.2,3.2,53.3
5610,1995,5,12,0.0,—,—,—,29.4,32.7,26.4,6.1,23.4
5611,1995,5,13,0.0,—,—,—,29.7,33.2,26.1,9.1,44.6
5612,1995,5,14,0.0,—,—,—,29.7,33.0,26.6,11.4,30.6
5613,1995,5,15,0.0,—,—,—,30.0,33.2,27.6,12.3,29.9
5614,1995,5,16,12.0,—,—,—,29.6,33.3,24.3,7.5,31.3
5615,1995,5,17,0.0,—,—,—,29.1,34.0,25.0,6.3,30.2
5616,1995,5,18,0.0,—,—,—,29.3,33.2,27.0,6.2,31.0
5617,1995,5,19,0.0,—,—,—,28.8,33.9,25.9,3.8,28.8
5618,1995,5,20,0.2,—,—,—,28.0,32.4,25.3,3.3,28.1
5619,1995,5,21,0.0,—,—,—,27.7,32.2,24.9,3.8,36.4
5620,1995,5,22,0.0,—,—,—,29.1,32.8,26.5,5.1,32.4
5621,1995,5,23,6.6,—,—,—,28.7,32.1,25.8,7.5,40.7
5622,1995,5,24,0.0,—,—,—,28.6,31.7,25.2,5.0,28.4
5623,1995,5,25,0.7,—,—,—,28.8,32.5,25.4,7.1,36.0
5624,1995,5,26,0.0,—,—,—,29.8,33.0,27.0,10.5,27.4
5625,1995,5,27,0.0,—,—,—,29.2,32.5,26.8,11.7,34.2
5626,1995,5,28,0.4,—,—,—,28.3,32.0,26.2,4.2,36.0
5627,1995,5,29,0.0,—,—,—,28.3,32.7,25.3,4.2,23.4
5628,1995,5,30,0.0,—,—,—,29.0,32.8,25.8,5.7,25.6
5629,1995,5,31,0.0,—,—,—,29.4,32.9,26.2,5.3,23.0
5630,1995,6,1,0.0,—,—,—,29.5,32.3,27.0,4.9,21.2
5631,1995,6,2,0.0,—,—,—,30.2,33.4,27.3,10.2,32.8
5632,1995,6,3,0.0,—,—,—,30.0,33.9,27.2,9.9,36.0
5633,1995,6,4,0.5,—,—,—,27.9,31.6,26.0,4.6,36.4
5634,1995,6,5,0.0,—,—,—,28.9,32.9,26.0,5.3,30.6
5635,1995,6,6,0.0,—,—,—,29.7,33.8,26.3,5.8,30.2
5636,1995,6,7,0.0,—,—,—,29.5,33.3,26.1,5.8,23.8
5637,1995,6,8,0.0,—,—,—,30.2,33.7,27.5,10.9,36.4
5638,1995,6,9,7.8,—,—,—,29.1,34.0,24.6,10.6,37.8
5639,1995,6,10,45.0,—,—,—,28.7,34.0,25.2,4.2,42.1
5640,1995,6,11,2.3,—,—,—,28.9,32.5,24.5,6.1,42.5
5641,1995,6,12,0.0,—,—,—,29.7,33.5,27.0,9.1,50.8
5642,1995,6,13,0.2,—,—,—,30.1,33.9,26.7,8.5,37.8
5643,1995,6,14,0.0,—,—,—,29.1,33.0,26.4,5.8,42.8
5644,1995,6,15,0.0,—,—,—,29.0,31.8,26.6,7.2,29.5
5645,1995,6,16,0.0,—,—,—,29.3,33.7,26.5,5.6,31.0
5646,1995,6,17,0.0,—,—,—,29.1,33.5,25.2,7.4,36.0
5647,1995,6,18,0.6,—,—,—,27.5,32.2,24.6,4.1,47.5
5648,1995,6,19,2.9,—,—,—,27.1,29.4,24.5,3.9,27.7
5649,1995,6,20,0.6,—,—,—,27.5,32.4,25.5,2.7,30.2
5650,1995,6,21,0.0,—,—,—,27.8,31.5,24.8,3.7,31.3
5651,1995,6,22,1.2,—,—,—,28.2,31.7,24.3,3.7,30.6
5652,1995,6,23,0.0,—,—,—,28.0,32.7,24.7,4.4,33.1
5653,1995,6,24,0.0,—,—,—,29.4,32.7,26.9,6.7,27.4
5654,1995,6,25,0.2,—,—,—,28.2,32.9,24.7,6.1,54.0
5655,1995,6,26,0.0,—,—,—,28.4,32.3,24.5,6.0,31.3
5656,1995,6,27,2.0,—,—,—,29.2,32.8,25.8,6.2,30.2
5657,1995,6,28,0.0,—,—,—,27.4,29.0,24.6,4.5,27.4
5658,1995,6,29,0.0,—,—,—,29.2,32.7,25.9,8.1,28.8
5659,1995,6,30,0.4,—,—,—,29.1,33.1,27.1,10.3,40.0
5660,1995,7,1,0.0,—,—,—,28.4,31.9,26.6,5.7,37.8
5661,1995,7,2,52.3,—,—,—,26.0,27.7,22.8,3.0,28.8
5662,1995,7,3,0.7,—,—,—,27.6,32.3,24.4,9.0,44.6
5663,1995,7,4,26.9,—,—,—,26.6,28.8,24.5,3.8,38.2
5664,1995,7,5,12.9,—,—,—,26.5,30.2,23.0,6.9,41.0
5665,1995,7,6,0.0,—,—,—,29.0,32.5,26.0,8.6,27.7
5666,1995,7,7,0.0,—,—,—,29.4,32.5,26.6,7.9,24.8
5667,1995,7,8,0.0,—,—,—,29.5,32.1,26.5,11.2,31.0
5668,1995,7,9,37.7,—,—,—,27.2,31.3,23.7,10.3,62.3
5669,1995,7,10,0.0,—,—,—,28.4,32.9,24.4,7.7,27.4
5670,1995,7,11,0.0,—,—,—,29.2,30.4,27.2,9.2,37.4
5671,1995,7,12,0.0,—,—,—,29.2,32.3,27.0,10.9,42.8
5672,1995,7,13,0.0,—,—,—,29.0,32.4,26.1,10.9,29.9
5673,1995,7,14,0.0,—,—,—,29.3,33.0,27.0,12.3,30.2
5674,1995,7,15,3.4,—,—,—,28.5,31.1,25.0,7.4,34.6
5675,1995,7,16,0.0,—,—,—,28.8,31.9,26.0,7.4,37.8
5676,1995,7,17,0.0,—,—,—,28.7,31.6,26.4,10.4,34.6
5677,1995,7,18,9.7,—,—,—,26.4,30.1,23.0,7.6,38.2
5678,1995,7,19,0.0,—,—,—,26.9,30.3,23.4,5.6,28.4
5679,1995,7,20,0.0,—,—,—,28.2,31.1,25.0,7.7,31.0
5680,1995,7,21,0.0,—,—,—,28.4,31.7,25.4,8.4,35.3
5681,1995,7,22,1.0,—,—,—,28.3,32.4,26.0,7.0,31.7
5682,1995,7,23,0.0,—,—,—,27.8,32.0,24.7,8.2,35.6
5683,1995,7,24,11.3,—,—,—,25.6,28.4,23.4,4.8,36.4
5684,1995,7,25,1.6,—,—,—,28.1,31.6,24.6,8.0,27.0
5685,1995,7,26,0.0,—,—,—,28.0,31.1,24.6,7.9,29.2
5686,1995,7,27,11.7,—,—,—,26.0,28.0,23.6,6.2,28.1
5687,1995,7,28,0.0,—,—,—,28.1,31.8,25.4,7.8,35.3
5688,1995,7,29,0.5,—,—,—,28.5,31.1,26.0,13.5,41.0
5689,1995,7,30,3.9,—,—,—,28.5,30.9,26.0,14.6,36.4
5690,1995,7,31,0.0,—,—,—,28.7,31.8,25.7,6.1,25.6
5691,1995,8,1,0.0,—,—,—,27.9,30.8,25.5,6.1,32.0
5692,1995,8,2,7.3,—,—,—,26.2,29.7,23.4,4.2,35.3
5693,1995,8,3,4.1,—,—,—,27.1,31.0,23.6,5.1,27.4
5694,1995,8,4,14.2,—,—,—,26.8,30.9,24.1,5.6,37.8
5695,1995,8,5,0.0,—,—,—,27.6,31.0,24.3,6.7,29.5
5696,1995,8,6,37.9,—,—,—,27.5,31.6,24.1,8.6,35.6
5697,1995,8,7,7.4,—,—,—,26.0,28.9,24.1,5.3,32.8
5698,1995,8,8,12.4,—,—,—,25.6,28.3,23.3,3.4,29.2
5699,1995,8,9,2.5,—,—,—,26.8,30.7,22.8,3.4,17.3
5700,1995,8,10,0.6,—,—,—,26.8,30.5,24.8,5.6,35.6
5701,1995,8,11,1.0,—,—,—,26.6,29.7,24.5,5.6,45.0
5702,1995,8,12,18.3,—,—,—,26.9,30.3,23.8,4.1,30.6
5703,1995,8,13,8.2,—,—,—,26.9,29.7,24.4,8.1,37.8
5704,1995,8,14,0.6,—,—,—,27.3,31.0,24.9,9.5,38.2
5705,1995,8,15,22.0,—,—,—,26.3,30.2,23.9,7.2,29.9
5706,1995,8,16,1.9,—,—,—,26.2,30.6,24.2,6.2,31.3
5707,1995,8,17,4.3,—,—,—,27.6,30.9,24.7,5.8,34.9
5708,1995,8,18,0.0,—,—,—,28.1,32.4,25.0,5.7,28.4
5709,1995,8,19,20.5,—,—,—,27.0,30.0,24.3,6.6,33.8
5710,1995,8,20,1.0,—,—,—,26.6,28.3,25.0,6.5,35.3
5711,1995,8,21,0.0,—,—,—,28.4,31.1,26.2,11.0,34.2
5712,1995,8,22,21.0,—,—,—,27.3,29.5,23.6,11.0,42.8
5713,1995,8,23,0.0,—,—,—,28.6,31.5,25.6,13.9,41.4
5714,1995,8,24,0.0,—,—,—,28.8,32.1,26.8,13.0,40.7
5715,1995,8,25,17.1,—,—,—,27.5,30.3,24.6,8.1,40.0
5716,1995,8,26,0.5,—,—,—,27.8,30.6,24.1,13.3,46.8
5717,1995,8,27,0.0,—,—,—,28.1,31.0,25.4,11.8,43.2
5718,1995,8,28,0.0,—,—,—,28.8,32.0,26.4,13.0,33.5
5719,1995,8,29,0.0,—,—,—,28.8,32.0,26.0,10.4,32.4
5720,1995,8,30,0.0,—,—,—,28.8,31.7,26.1,11.6,33.1
5721,1995,8,31,8.8,—,—,—,28.1,31.5,23.8,9.2,54.7
5722,1995,9,1,5.6,—,—,—,26.3,30.9,22.6,5.6,76.7
5723,1995,9,2,0.0,—,—,—,27.7,32.0,23.6,3.6,19.8
5724,1995,9,3,0.0,—,—,—,28.7,32.6,26.6,9.2,27.4
5725,1995,9,4,0.0,—,—,—,27.9,31.1,25.6,3.8,25.6
5726,1995,9,5,5.2,—,—,—,29.0,32.4,26.0,9.6,31.7
5727,1995,9,6,5.2,—,—,—,26.1,28.4,22.8,6.4,47.2
5728,1995,9,7,0.0,—,—,—,28.6,32.7,24.6,9.0,28.1
5729,1995,9,8,0.0,—,—,—,27.7,32.0,25.4,3.6,33.1
5730,1995,9,9,0.0,—,—,—,28.4,32.0,25.1,9.9,43.2
5731,1995,9,10,0.0,—,—,—,28.7,31.7,25.9,8.8,28.8
5732,1995,9,11,0.0,—,—,—,29.0,32.5,25.6,7.6,24.5
5733,1995,9,12,0.0,—,—,—,29.2,32.8,26.4,10.2,31.3
5734,1995,9,13,0.0,—,—,—,29.1,32.3,26.2,8.2,32.8
5735,1995,9,14,1.9,—,—,—,28.5,32.1,26.7,9.0,29.2
5736,1995,9,15,0.0,—,—,—,28.6,32.1,25.1,11.7,36.0
5737,1995,9,16,0.0,—,—,—,29.3,32.9,26.5,15.6,35.3
5738,1995,9,17,0.0,—,—,—,28.8,32.0,26.2,9.9,34.9
5739,1995,9,18,0.0,—,—,—,28.1,31.7,25.4,4.3,36.0
5740,1995,9,19,0.0,—,—,—,29.1,32.7,25.6,8.6,31.7
5741,1995,9,20,5.7,—,—,—,27.5,30.0,24.1,5.1,34.6
5742,1995,9,21,0.0,—,—,—,29.2,32.7,26.6,8.1,27.7
5743,1995,9,22,3.3,—,—,—,28.7,32.5,23.9,10.1,31.0
5744,1995,9,23,0.0,—,—,—,28.2,32.6,23.6,4.8,29.9
5745,1995,9,24,2.6,—,—,—,27.7,31.0,25.3,4.6,25.9
5746,1995,9,25,0.0,—,—,—,26.8,31.1,23.5,3.8,29.9
5747,1995,9,26,0.0,—,—,—,28.6,32.7,25.2,6.8,33.8
5748,1995,9,27,0.0,—,—,—,28.1,32.5,25.5,2.5,22.0
5749,1995,9,28,0.0,—,—,—,28.3,32.6,25.3,6.0,27.4
5750,1995,9,29,0.0,—,—,—,28.7,33.0,23.8,7.3,34.6
5751,1995,9,30,0.0,—,—,—,28.4,32.0,25.3,7.5,31.3
5752,1995,10,1,0.0,—,—,—,29.6,34.1,26.3,9.9,36.0
5753,1995,10,2,0.0,—,—,—,27.9,31.1,24.4,7.1,41.4
5754,1995,10,3,3.0,—,—,—,26.4,30.0,23.9,9.7,37.8
5755,1995,10,4,0.0,—,—,—,27.5,30.5,23.9,7.5,28.8
